Language, Program, PowerLimit, Package, Core(s), Time (ms), Temperature, Memory
C, counting_sort_string_O0_100, -1, 0.080932617187500000, 0.033752441406250000, 13, 36.0, 1280
C, counting_sort_string_O0_100, -1, 0.098571777343750000, 0.035766601562500000, 14, 36.0, 1280
C, counting_sort_string_O0_100, -1, 0.066467285156250000, 0.027343750000000000, 12, 36.0, 1280
C, counting_sort_string_O2_100, -1, 0.064758300781250000, 0.024780273437500000, 11, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.103332519531250000, 0.039855957031250000, 18, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.161804199218750000, 0.052124023437500000, 18, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.070190429687500000, 0.032348632812500000, 13, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.102416992187500000, 0.044433593750000000, 18, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.078918457031250000, 0.032409667968750000, 13, 37.2, 1408
C, counting_sort_string_O2_100, -1, 0.029052734375000000, 0.016357421875000000, 9, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.057617187500000000, 0.027282714843750000, 13, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.144287109375000000, 0.049316406250000000, 14, 36.0, 1408
C, counting_sort_string_O2_100, -1, 0.061706542968750000, 0.029602050781250000, 14, 36.0, 1408
C, counting_sort_string_O0_1000, -1, 0.089050292968750000, 0.028991699218750000, 11, 35.8, 1408
C, counting_sort_string_O0_1000, -1, 0.056213378906250000, 0.027038574218750000, 12, 35.8, 1408
C, counting_sort_string_O0_1000, -1, 0.083190917968750000, 0.031555175781250000, 15, 35.8, 1408
C, counting_sort_string_O0_1000, -1, 0.064270019531250000, 0.030578613281250000, 13, 35.8, 1408
C, counting_sort_string_O0_1000, -1, 0.061889648437500000, 0.030395507812500000, 12, 35.8, 1408
C, counting_sort_string_O0_1000, -1, 0.067871093750000000, 0.030639648437500000, 14, 35.8, 1408
C, counting_sort_string_O0_1000, -1, 0.080871582031250000, 0.033508300781250000, 14, 35.8, 1408
C, counting_sort_string_O0_1000, -1, 0.127929687500000000, 0.050781250000000000, 14, 38.2, 1408
C, counting_sort_string_O0_1000, -1, 0.046569824218750000, 0.023620605468750000, 12, 36.0, 1408
C, counting_sort_string_O0_1000, -1, 0.071960449218750000, 0.036010742187500000, 15, 36.0, 1408
C, counting_sort_string_O2_1000, -1, 0.075256347656250000, 0.029907226562500000, 12, 36.0, 1536
